zcta19,year,avg_download_speed,avg_upload_speed,tot_hs_providers,res_hs_providers
53941,2020,73.99322,34.42144,2,2
53943,2020,38.59333,24.55394,1,1
53944,2020,55.42655,8.904437,2,2
53946,2020,54.29416,3.118876,1,1
53947,2020,13.14286,1.567179,0,0
53948,2020,51.72528,30.47279,3,3
53949,2020,79.01523,4.874732,3,3
53950,2020,174.1176,155.2313,4,4
53951,2020,55.97861,6.04498,3,3
53952,2020,107.4408,5.578802,2,2
53953,2020,112.8,5.4728,1,1
53954,2020,40.60217,2.853517,2,2
53955,2020,88.4907,4.601411,1,1
53956,2020,24.71767,2.136612,0,0
53959,2020,143.1972,74.02641,3,3
53960,2020,19.83257,2.267941,0,0
53961,2020,77.23343,26.93715,2,2
53963,2020,103.6803,4.74826,1,1
53964,2020,81.88109,5.698026,3,3
53965,2020,96.62759,12.0439,4,4
53968,2020,84.86696,16.97725,4,4
53969,2020,26.07973,2.258312,1,1
54001,2020,81.99603,15.5894,2,2
54002,2020,184.36,160.1463,1,1
54003,2020,64.99055,31.42128,3,3
54004,2020,63.66611,10.41645,2,2
54005,2020,46.08584,5.664182,1,1
54006,2020,294.3734,261.1566,2,2
54007,2020,100.9763,15.16201,2,2
54009,2020,150.7267,26.48256,3,3
54010,2020,56.7037,5.390815,0,0
54011,2020,60.21189,24.02782,1,1
54013,2020,71.03001,26.73234,2,2
54014,2020,46.741,15.68529,2,2
54015,2020,128.6141,94.92925,2,2
54016,2020,166.3562,53.31497,4,4
54017,2020,140.4793,15.58059,3,3
54020,2020,192.0836,59.55169,3,3
54021,2020,153.4859,32.86877,3,3
54022,2020,138.2114,38.02017,3,3
54023,2020,128.9893,104.9978,1,1
54024,2020,170.4532,63.26552,5,5
54025,2020,187.7208,18.51941,2,2
54026,2020,91.37109,7.928555,1,1
54027,2020,262.313,44.94349,2,2
54028,2020,216.1325,169.6548,3,3
54082,2020,106.2154,9.546635,2,2
54101,2020,57.09277,3.306121,1,1
54102,2020,52.55342,3.814914,1,1
54103,2020,33.06353,1.950781,0,0
54104,2020,35.25252,2.046829,0,0
54106,2020,64.24719,4.279096,3,3
54107,2020,55.07007,5.556145,1,1
54110,2020,69.65157,4.474558,2,2
54111,2020,58.89254,5.857168,2,2
54112,2020,64.40134,5.267596,1,1
54113,2020,133.9001,6.485746,1,1
54114,2020,60.52714,4.742573,1,1
54115,2020,128.7773,16.43989,2,2
54119,2020,33.5148,1.911522,0,0
54120,2020,38.57405,2.285481,0,0
54121,2020,96.2304,4.500582,1,1
54123,2020,115.0037,5.314321,1,1
54124,2020,51.60715,5.000758,2,2
54125,2020,72.94486,6.10963,1,1
54126,2020,39.97068,2.918265,1,1
54127,2020,49.05556,5.146222,1,1
54128,2020,51.02106,2.715143,1,1
54129,2020,77.82725,5.809265,1,1
54130,2020,130.035,6.203357,2,2
54135,2020,87.28645,3.80543,1,1
54136,2020,126.5952,9.605995,2,2
54137,2020,43.04263,4.587346,1,1
54138,2020,30.88486,1.856212,0,0
54139,2020,46.07296,3.625394,2,2
54140,2020,129.7551,6.880241,2,2
54141,2020,102.7347,4.963284,1,1
54143,2020,173.5266,7.188538,1,1
54149,2020,21.45118,1.909437,0,0
54150,2020,65.55765,3.040066,1,1
54151,2020,59.74007,6.380184,2,2
54153,2020,97.26728,4.421921,1,1
54154,2020,66.40742,8.420639,2,2
54155,2020,128.0743,8.276789,2,2
54156,2020,62.93361,4.904462,1,1
54157,2020,134.6927,14.1677,2,2
54159,2020,31.82954,1.914845,0,0
54160,2020,157.6304,8.168128,1,1
54161,2020,44.05138,3.097123,1,1
54162,2020,34.72803,2.891363,1,1
54165,2020,71.35316,3.675634,1,1
54166,2020,103.7977,5.577095,2,2
54169,2020,125.0589,6.465973,1,1
54170,2020,69.92336,3.135659,1,1
54171,2020,131.6151,6.723175,1,1
54173,2020,126.6067,6.129866,1,1
54174,2020,44.46645,4.372698,1,1
54175,2020,18.9991,1.973516,0,0
54177,2020,54.62378,4.192844,1,1
54180,2020,133.7898,5.763182,1,1
54201,2020,62.34798,6.067223,1,1
54202,2020,27.34376,3.37143,2,2
54204,2020,20.28128,3.691567,0,0
54205,2020,22.51196,4.900171,0,0
54207,2020,28.2295,5.19082,1,1
54208,2020,44.32607,5.470275,1,1
54209,2020,64.7535,4.469255,1,1
54210,2020,49.57861,3.946124,1,1
54211,2020,111.8305,6.025789,1,1
54212,2020,53.73306,4.205816,1,1
54213,2020,24.48662,5.389088,0,0
54214,2020,135.7125,8.9705,1,1
54216,2020,53.52564,5.986268,1,1
54217,2020,21.29386,4.65069,1,1
54220,2020,92.31446,7.358977,3,3
54227,2020,45.20362,5.43132,1,1
54228,2020,85.21669,7.0926,1,1
54229,2020,44.11309,4.877203,2,2
54230,2020,58.09975,6.326711,2,2
54232,2020,126.2556,9.331609,1,1
54234,2020,75.64414,4.897656,1,1
54235,2020,67.83123,5.212936,2,2
54241,2020,105.7954,7.302883,1,1
54245,2020,83.52251,7.11687,1,1
54246,2020,24.49988,3.026042,0,0
54247,2020,47.44751,5.634876,2,2
54301,2020,134.5612,8.271454,2,2
54302,2020,130.0476,10.42682,2,2
54303,2020,129.4333,9.727031,2,2
54304,2020,133.3909,7.935977,2,2
54307,2020,130.9625,6.0665,1,1
54311,2020,101.6154,7.24123,2,2
54313,2020,123.2799,7.444746,3,3
54401,2020,113.1702,5.487422,1,1
54403,2020,105.2166,5.135283,1,1
54405,2020,77.32767,3.871046,1,1
54406,2020,46.976,3.8953,1,1
54407,2020,47.5579,3.886707,1,1
54408,2020,47.58084,2.815408,1,1
54409,2020,86.99642,15.17399,1,1
54410,2020,35.79991,3.405778,1,1
54411,2020,40.62085,2.650711,1,1
54412,2020,53.13469,9.007429,2,2
54413,2020,26.05295,1.790425,0,0
54414,2020,42.20282,2.660536,1,1
54416,2020,25.13557,1.972044,0,0
54417,2020,134.5288,12.17085,1,1
54418,2020,28.82749,2.098086,0,0
54420,2020,24.39462,2.057613,0,0
54421,2020,75.4214,3.788954,1,1
54422,2020,44.6335,3.9417,2,2
54423,2020,87.95615,5.380699,2,2
54424,2020,44.5909,3.365309,1,1
54425,2020,71.32887,4.251941,1,1
54426,2020,48.23444,3.022369,1,1
54427,2020,23.89645,2.012552,0,0
54428,2020,108.7239,9.464731,1,1
54430,2020,30.49636,2.070473,0,0
54433,2020,32.87608,2.388419,0,0
54435,2020,33.11462,1.932203,0,0
54436,2020,40.00137,2.774078,1,1
54437,2020,48.15519,4.488587,1,1
54440,2020,43.86428,2.834101,2,2
54441,2020,113.6853,10.71013,1,1
54442,2020,29.62203,1.953302,0,0
54443,2020,46.65216,10.52108,4,4
54446,2020,64.57869,3.406473,1,1
54447,2020,26.38637,1.873908,0,0
54448,2020,64.43446,3.609221,1,1
54449,2020,96.74117,4.505673,2,2
54450,2020,29.61176,2.211731,0,0
54451,2020,104.3607,16.15437,2,2
54452,2020,81.06523,4.315939,1,1
54454,2020,43.58021,13.03819,2,2
54455,2020,96.33019,6.643182,4,4
54456,2020,74.35471,5.587372,2,2
54457,2020,141.5883,81.21221,2,2
54458,2020,39.68197,2.960721,1,1
54459,2020,37.14289,2.1978,0,0
54460,2020,54.74067,2.863419,1,1
54462,2020,41.18502,2.125286,0,0
54463,2020,80.60101,6.800411,1,1
54465,2020,26.97036,1.903124,0,0
54466,2020,36.85099,3.459048,1,1
54467,2020,144.031,20.93776,4,4
54469,2020,295.7927,151.755,3,3
54470,2020,28.61533,2.13418,0,0
54471,2020,50.57069,2.832772,1,1
54473,2020,46.99276,3.82799,2,2
54474,2020,124.4665,5.859938,1,1
54475,2020,124.3839,79.97472,2,2
54476,2020,114.8759,5.438728,1,1
54479,2020,68.90504,3.74509,1,1
54480,2020,70.9519,3.902525,1,1
54481,2020,131.2623,7.05591,3,3
54482,2020,128.1303,8.617741,3,3
54484,2020,51.82995,3.031655,1,1
54485,2020,105.1512,9.358768,1,1
54486,2020,34.19215,2.569406,1,1
54487,2020,108.7271,4.734394,1,1
54488,2020,62.52164,3.155857,1,1
54489,2020,73.75114,20.12872,3,3
54490,2020,32.83887,2.020445,0,0
54491,2020,26.98758,1.892945,0,0
54493,2020,18.33582,2.210679,0,0
54494,2020,255.7523,129.2483,3,3
54495,2020,189.5456,91.72993,2,2
54498,2020,52.3117,5.07942,2,2
54499,2020,24.7672,2.124905,1,1
54501,2020,120.9574,5.453218,2,2
54511,2020,48.84956,2.970351,2,2
54512,2020,26.26159,2.708225,1,1
54513,2020,34.24636,2.570223,0,0
54514,2020,31.38326,2.843019,1,1
54515,2020,36.32875,2.153965,0,0
54517,2020,257.8777,243.4599,1,1
54519,2020,23.29843,2.492909,0,0
54520,2020,84.20267,5.157949,2,2
54521,2020,77.99136,5.867172,1,1
54524,2020,27.84139,2.992618,1,1
54525,2020,175.7961,7.51589,1,1
54526,2020,19.38575,2.209339,0,0
54527,2020,28.55097,8.924092,1,1
54529,2020,30.37995,2.020587,1,1
54530,2020,32.56454,2.354995,0,0
54531,2020,29.14633,2.237188,1,1
54534,2020,82.37376,4.284358,1,1
54536,2020,82.1125,4.445917,1,1
54537,2020,37.25187,2.29172,0,0
54538,2020,24.65795,2.32919,0,0
54539,2020,20.49146,1.986893,1,1
54540,2020,29.51111,9.000205,0,0
54541,2020,92.09435,8.170802,1,1
54542,2020,34.72933,2.415811,0,0
54545,2020,25.825,2.803925,0,0
54546,2020,37.56049,18.50139,1,1
54547,2020,23.75162,2.54459,0,0
54548,2020,105.2121,5.317727,1,1
54550,2020,158.2998,6.977623,1,1
54552,2020,89.38042,4.725472,1,1
54554,2020,42.24392,2.930201,1,1
54555,2020,30.81168,6.039739,0,0
54556,2020,37.95502,6.560672,0,0
54557,2020,25.87481,2.696379,0,0
54558,2020,21.93012,2.123654,0,0
54559,2020,19.61518,2.243975,0,0
54560,2020,25.36659,2.386055,0,0
54561,2020,23.3287,2.460815,0,0
54562,2020,18.32336,2.269269,0,0
54563,2020,92.46853,5.088706,1,1
54564,2020,34.40221,2.056979,0,0
54565,2020,20.09147,2.321109,0,0
54566,2020,86.68994,7.854688,1,1
54568,2020,115.5583,5.523612,1,1
54601,2020,235.9285,70.81898,3,3
54603,2020,212.4386,36.77973,2,2
54610,2020,144.8652,116.598,4,4
54611,2020,20.14767,2.615677,0,0
54612,2020,25.45936,6.566555,2,2
54613,2020,33.67316,14.91784,2,2
54614,2020,98.54456,6.030714,1,1
54615,2020,83.55634,9.317584,2,2
54616,2020,22.24622,5.179048,1,1
54618,2020,211.1245,197.7679,4,4
54619,2020,94.03159,75.03522,3,3
54621,2020,81.39461,53.65787,1,1
54622,2020,183.5658,160.1832,3,3
54623,2020,67.46954,38.92519,4,4
54624,2020,196.8604,170.214,2,2
54625,2020,35.15854,3.3712,0,0
54626,2020,32.4892,1.985087,0,0
54627,2020,18.1806,2.115344,0,0
54628,2020,36.55589,6.166017,2,2
54629,2020,101.4864,55.37535,4,4
54630,2020,24.68726,3.381372,0,0
54631,2020,78.29884,25.26167,2,2
54632,2020,216.629,191.5954,1,1
54634,2020,97.01895,50.91142,2,2
54635,2020,24.34094,8.821375,0,0
54636,2020,156.9667,13.58256,2,2
54637,2020,212.8,201.4728,1,1
54638,2020,86.38694,71.36126,2,2
54639,2020,213.8414,195.6888,3,3
54641,2020,15.68824,1.683529,0,0
54642,2020,49.69417,2.987681,1,1
54643,2020,17.93333,1.877067,0,0
54644,2020,39.98645,2.715518,1,1
54645,2020,30.84546,1.772727,0,0
54646,2020,27.57592,7.190262,4,4
54648,2020,18.92452,2.145541,1,1
54650,2020,187.0376,11.91622,2,2
54651,2020,47.44389,23.46531,3,3
54652,2020,234.4672,200.7116,2,2
54653,2020,120.2402,7.741975,2,2
54654,2020,37.93548,2.330581,0,0
54655,2020,151.788,64.1231,3,3
54656,2020,89.32401,6.79284,4,4
54657,2020,33.54823,2.126536,0,0
54658,2020,58.5234,32.00955,2,2
54659,2020,18.9839,2.301737,0,0
54660,2020,117.612,11.09071,4,4
54661,2020,37.03632,5.877749,1,1
54664,2020,142.9662,129.1213,2,2
54665,2020,161.8414,131.9313,4,4
54666,2020,48.37519,19.59738,3,3
54667,2020,207.3791,184.7139,3,3
54669,2020,152.8041,10.0511,2,2
54670,2020,39.94701,19.82063,3,3
54701,2020,188.4703,8.862361,4,4
54703,2020,213.7165,10.75294,4,4
54720,2020,201.9575,10.13878,1,1
54721,2020,230.3143,175.8571,2,2
54722,2020,68.0245,7.165689,1,1
54723,2020,54.91177,19.86062,2,2
54724,2020,321.1432,221.1189,4,4
54725,2020,38.75594,3.006245,0,0
54726,2020,60.56524,3.806258,1,1
54727,2020,80.11369,4.428471,1,1
54728,2020,171.6003,43.91486,4,4
54729,2020,188.9103,11.51933,5,5
54730,2020,114.6408,19.24784,4,4
54731,2020,54.62472,37.29704,1,1
54732,2020,136.3441,26.14617,5,5
54733,2020,75.32462,59.85186,1,1
54734,2020,39.5037,3.155827,0,0
54736,2020,248.2178,210.0349,2,2
54737,2020,347.4394,55.80151,2,2
54738,2020,45.55056,19.50018,1,1
54739,2020,210.3926,16.80237,3,3
54740,2020,102.2237,15.09958,5,5
54741,2020,20.96503,3.991579,0,0
54742,2020,83.8777,6.820165,2,2
54745,2020,158.471,138.6309,2,2
54746,2020,18.48699,2.192067,0,0
54747,2020,42.12321,27.59719,2,2
54748,2020,119.6109,9.078486,2,2
54749,2020,81.75388,10.44877,1,1
54750,2020,54.67623,19.01701,1,1
54751,2020,197.5974,14.22331,4,4
54754,2020,20.79993,2.487818,0,0
54755,2020,147.1356,70.9944,4,4
54756,2020,212.2041,184.1722,2,2
54757,2020,216.47,175.8919,5,5
54758,2020,25.83697,8.627804,2,2
54759,2020,53.9724,17.80693,2,2
54760,2020,35.66667,18.72733,0,0
54761,2020,77.58994,34.21358,3,3
54762,2020,116.2396,88.77981,1,1
54763,2020,56.4806,33.38403,1,1
54765,2020,265.5,251.825,1,1
54766,2020,22.52457,2.315591,0,0
54767,2020,189.4219,99.07434,4,4
54768,2020,62.80333,3.978475,1,1
54769,2020,54.83796,22.08872,2,2
54770,2020,34.90873,19.72261,0,0
54771,2020,57.09168,3.459391,1,1
54772,2020,67.93813,3.351163,1,1
54773,2020,27.04947,9.835225,0,0
54801,2020,115.3361,21.3774,3,3
54805,2020,79.98961,64.40876,1,1
54806,2020,172.5004,32.01716,3,3
54810,2020,199.7421,109.9786,3,3
54812,2020,126.6707,13.81509,3,3
54813,2020,66.38161,4.184972,1,1
54814,2020,133.7603,10.12747,4,4
54817,2020,25.19134,2.621552,1,1
54819,2020,74.26451,10.53937,1,1
54820,2020,272.7923,258.9893,1,1
54821,2020,276.9141,262.4031,2,2
54822,2020,337.8366,184.3298,4,4
54824,2020,134.5318,46.90852,3,3
54826,2020,37.34642,16.05159,2,2
54827,2020,231.4262,216.6929,1,1
54828,2020,28.06239,3.019573,2,2
54829,2020,106.4583,17.31049,4,4
54830,2020,28.01307,7.268793,0,0
54832,2020,277.3267,263.5426,1,1
54835,2020,17.79657,2.193497,0,0
54836,2020,21.70491,2.311245,0,0
54837,2020,105.3163,57.82577,4,4
54838,2020,30.65111,10.57272,1,1
54839,2020,267.4237,253.7309,1,1
54840,2020,68.22289,41.83984,3,3
54841,2020,207.4959,8.908943,1,1
54842,2020,43.05556,3.247911,1,1
54843,2020,105.9314,8.48842,4,4
54844,2020,245.1275,230.8699,1,1
54845,2020,32.375,12.58672,0,0
54846,2020,80.0751,65.24949,1,1
54847,2020,276.1061,262.2721,1,1
54848,2020,138.1826,7.041123,1,1
54849,2020,142.0824,40.81007,2,2
54850,2020,238.101,223.413,1,1
54853,2020,292.0546,260.9871,5,5
54854,2020,253.3764,239.6535,1,1
54855,2020,244,229.8094,1,1
54856,2020,274.5349,260.7433,1,1
54857,2020,26.8,2.661667,0,0
54858,2020,301.1416,269.8738,1,1
54859,2020,80.89333,4.541122,1,1
54861,2020,22.35294,2.5,0,0
54862,2020,18.47284,2.14092,0,0
54864,2020,46.72727,28.83757,1,1
54865,2020,258.8633,244.8871,1,1
54867,2020,21.16372,3.911397,1,1
54868,2020,166.9193,29.27098,5,5
54870,2020,43.49175,3.189388,1,1
54871,2020,94.2888,7.681694,2,2
54872,2020,37.64569,15.73345,1,1
54873,2020,154.093,114.3388,2,2
54874,2020,53.47474,3.419262,1,1
54875,2020,22.15831,2.438854,0,0
54876,2020,114.3468,5.769703,1,1
54880,2020,165.2493,8.102306,2,2
54888,2020,83.1797,4.553083,1,1
54889,2020,159.4308,35.30769,4,4
54891,2020,148.4524,9.144752,2,2
54893,2020,31.47044,12.4235,0,0
54895,2020,35.1067,14.08719,2,2
54896,2020,20.43675,2.358572,0,0
54901,2020,139.6602,29.6052,3,3
54902,2020,127.4348,20.73786,2,2
54904,2020,107.5431,9.674147,2,2
54909,2020,29.00026,5.19992,1,1
54911,2020,126.3386,7.440422,2,2
54913,2020,135.5157,16.72476,2,2
54914,2020,122.1505,8.164574,2,2
54915,2020,122.5863,12.28556,2,2
54921,2020,29.24946,7.923351,1,1
54922,2020,43.57879,2.175655,1,1
54923,2020,87.9996,7.189894,1,1
54927,2020,135.8577,8.905788,1,1
54928,2020,93.61541,4.427226,1,1
54929,2020,98.79578,4.229928,1,1
54930,2020,48.70007,4.858525,1,1
54931,2020,152.0916,6.171155,1,1
54932,2020,37.29726,2.584314,1,1
54933,2020,131.1196,5.33354,1,1
54934,2020,16.65234,3.692748,0,0
54935,2020,124.6633,6.541633,2,2
54937,2020,100.6208,5.350612,2,2
54940,2020,25.71636,4.60509,1,1
54941,2020,124.0765,5.681613,1,1
54942,2020,134.6369,15.333,2,2
54943,2020,35.50185,5.814676,2,2
54944,2020,123.5371,6.496884,2,2
54945,2020,34.81874,3.215259,1,1
54946,2020,92.87692,4.040616,1,1
54947,2020,50.26913,6.624043,1,1
54948,2020,22.27206,1.809541,0,0
54949,2020,51.01277,28.67129,1,1
54950,2020,61.777,3.118967,1,1
54952,2020,124.3227,13.51684,2,2
54956,2020,131.2806,15.66709,2,2
54960,2020,53.60964,3.18456,1,1
54961,2020,111.8035,4.65729,2,2
54962,2020,29.53321,6.211433,1,1
54963,2020,79.72914,4.774051,2,2
54964,2020,15.26616,2.118742,0,0
54965,2020,22.68447,1.982375,0,0
54966,2020,62.31798,7.993653,1,1
54967,2020,25.31121,4.217589,0,0
54968,2020,90.53358,4.458126,1,1
54970,2020,95.80611,4.374428,1,1
54971,2020,95.70755,5.008177,1,1
54974,2020,74.13959,3.879085,1,1
54977,2020,33.87663,2.831235,1,1
54979,2020,83.62299,4.312789,1,1
54980,2020,15.90123,1.862469,0,0
54981,2020,98.02602,4.317188,2,2
54982,2020,87.64462,4.309654,1,1
54983,2020,59.80959,2.997979,1,1
54984,2020,49.16267,2.764978,1,1
54985,2020,105.1585,7.746244,1,1
54986,2020,101.9683,7.325551,1,1
55001,2020,107.2108,16.60528,3,3
55003,2020,195.5057,12.64581,3,3
55005,2020,159.9536,6.085955,2,2
55006,2020,99.05586,29.21074,2,2
55007,2020,23.4492,2.614374,0,0
55008,2020,102.2536,11.58273,3,3
55009,2020,171.4114,96.30717,6,6
55011,2020,168.4032,17.11841,3,3
55012,2020,95.70062,3.795634,1,1
55013,2020,118.5548,7.294072,1,1
55014,2020,178.8916,21.23633,4,4
55016,2020,194.3148,58.05393,4,4
55017,2020,38.27893,2.595834,0,0
55018,2020,116.4341,87.12244,4,4
55019,2020,184.8326,93.04861,4,4
55020,2020,149.4101,49.72321,3,3
55021,2020,189.1285,85.83281,5,5
55024,2020,138.7755,34.97601,6,6
55025,2020,169.5901,13.48436,3,3
55026,2020,169.4221,15.74579,3,3
55027,2020,106.8052,81.1836,3,3
55029,2020,38.33333,2.666667,0,0
55030,2020,51.81879,3.065396,1,1
55031,2020,80.35294,46.95798,2,2
55032,2020,185.1621,135.5773,2,2
55033,2020,139.3963,34.98338,4,4
55036,2020,23.48,2.69368,0,0
55037,2020,34.52514,3.795873,2,2
55038,2020,148.9682,22.21477,2,2
55040,2020,95.31786,4.112196,1,1
55041,2020,216.4641,117.2701,3,3
55042,2020,152.3177,23.62496,2,2
55043,2020,182.9057,16.70051,1,1
55044,2020,143.4527,33.04357,7,7
55045,2020,133.2923,4.741593,3,3
55046,2020,160.0927,50.08681,4,4
55047,2020,119.7719,3.659942,1,1
55049,2020,1519.422,1500.064,4,4
55051,2020,70.93044,3.530046,2,2
55052,2020,200.7198,173.1325,4,4
55053,2020,241.8788,221.9877,4,4
55054,2020,197.8644,45.88136,2,2
55055,2020,190.5258,47.13588,3,3
55056,2020,121.2172,29.89092,4,4
55057,2020,154.0625,52.32266,5,5
55060,2020,1532.266,1454.204,6,6
55063,2020,88.0337,3.728071,1,1
55065,2020,81.51933,43.50217,4,4
55066,2020,245.0047,127.2971,5,5
55068,2020,148.0155,43.01878,5,5
55069,2020,102.0693,19.10626,2,2
55070,2020,154.7078,9.564471,3,3
55071,2020,231.7724,91.88234,3,3
55072,2020,39.99802,3.876806,1,1
55073,2020,104.7113,3.441768,2,2
55074,2020,98.46584,3.813217,2,2
55075,2020,253.0401,118.4005,4,4
55076,2020,188.0603,46.1548,4,4
55077,2020,156.4744,32.18172,3,3
55079,2020,123.6082,9.534225,1,1
55080,2020,67.68769,31.9149,1,1
55082,2020,164.9382,12.91593,4,4
55084,2020,110.8009,3.638717,2,2
55085,2020,81.25555,24.7064,2,2
55087,2020,69.57547,46.97641,2,2
55088,2020,117.7855,45.35109,3,3
55089,2020,77.26888,30.90825,3,3
55090,2020,220.0186,9.865168,1,1
55092,2020,151.432,11.47005,2,2
55101,2020,119.2008,35.17079,3,3
55102,2020,182.5544,43.4892,3,3
55103,2020,220.6572,74.25476,3,3
55104,2020,241.591,92.02487,2,2
55105,2020,271.03,118.3565,2,2
55106,2020,214.9767,74.43098,4,4
55107,2020,185.7776,52.30328,3,3
55108,2020,152.4821,22.25847,3,3
55109,2020,183.8562,16.71218,3,3
55110,2020,200.7582,31.27998,5,5
55111,2020,51.22128,21.92014,1,1
55112,2020,186.7908,42.30609,2,2
55113,2020,184.1732,41.27232,2,2
55114,2020,135.6452,44.62423,3,3
55115,2020,187.5894,11.99932,2,2
55116,2020,268.4568,122.7691,3,3
55117,2020,185.1225,29.83861,4,4
55118,2020,211.647,58.88148,3,3
55119,2020,187.174,44.08713,3,3
55120,2020,139.2693,35.40353,4,4
55121,2020,129.2957,42.89986,7,7
55122,2020,184.4386,48.77806,5,5
55123,2020,191.488,42.49808,4,4
55124,2020,148.9946,25.78035,5,5
55125,2020,164.2959,15.87253,3,3
55126,2020,201.4208,42.60545,3,3
55127,2020,167.108,20.94294,2,2
55128,2020,159.0632,17.61386,2,2
55129,2020,180.0448,19.29247,2,2
55130,2020,205.9504,58.57668,3,3
55150,2020,121.6144,21.64052,2,2
55155,2020,123,13.76291,1,1
55301,2020,199.5542,56.66676,4,4
55302,2020,134.4094,20.30655,2,2
55303,2020,166.0552,24.05622,3,3
55304,2020,173.3138,21.03685,2,2
55305,2020,479.0724,328.9565,5,5
55306,2020,132.0862,22.37979,4,4
55307,2020,92.46416,26.71911,2,2
55308,2020,146.2327,26.08076,3,3
55309,2020,179.7501,26.65276,3,3
55310,2020,97.71954,27.16339,4,4
55311,2020,201.0172,43.46005,2,2
55312,2020,136.5624,69.82597,3,3
55313,2020,173.3568,19.30225,5,5
55314,2020,129.8229,73.04214,3,3
55315,2020,133.715,40.83475,4,4
55316,2020,186.5083,20.52401,2,2
55317,2020,166.0759,37.54237,6,6
55318,2020,161.214,55.03919,6,6
55319,2020,81.08339,4.431161,2,2
55320,2020,64.64108,3.943399,3,3
55321,2020,106.9992,6.402218,3,3
55322,2020,77.25999,35.25988,5,5
55324,2020,70.19914,15.98081,2,2
55325,2020,68.95923,9.519672,3,3
55327,2020,211.1804,40.38097,3,3
55328,2020,133.1603,18.60296,2,2
55329,2020,125.134,105.7196,2,2
55330,2020,181.1674,30.71853,6,6
55331,2020,167.251,36.05151,5,5
55332,2020,116.2472,66.85539,3,3
55333,2020,85.32738,33.03338,3,3
55334,2020,156.5273,92.62664,3,3
55335,2020,101.717,52.81087,3,3
55336,2020,41.96413,17.95229,3,3
55337,2020,151.955,33.87475,5,5
55338,2020,97.69973,73.58541,2,2
55339,2020,141.6579,66.25677,3,3
55340,2020,171.0527,35.14885,5,5
55341,2020,213.2038,54.41964,3,3
55342,2020,70.19854,22.8738,2,2
55343,2020,208.0997,71.88871,3,3
55344,2020,155.9671,33.07644,3,3
55345,2020,183.4964,18.83391,4,4
55346,2020,182.1754,18.55721,4,4
55347,2020,187.1407,34.84221,5,5
55349,2020,98.61804,11.49779,2,2
55350,2020,81.13802,16.0016,2,2
55352,2020,127.6731,42.48174,5,5
55353,2020,65.70861,40.76873,2,2
55354,2020,123.5552,25.36253,2,2
55355,2020,81.2111,19.49127,4,4
55356,2020,184.1974,25.75259,4,4
55357,2020,104.4645,23.68737,5,5
55358,2020,124.6027,19.96219,1,1
55359,2020,106.953,20.32908,2,2
55360,2020,100.5765,68.77831,2,2
55362,2020,230.3568,50.60171,5,5
55363,2020,124.8677,38.68539,2,2
55364,2020,146.9912,16.01966,3,3
55366,2020,158.0128,134.7594,2,2
55367,2020,80.65965,46.43415,2,2
55368,2020,138.4309,54.37753,3,3
55369,2020,186.4016,41.43917,5,5
55370,2020,64.18065,32.15044,1,1
55371,2020,113.9882,10.35956,3,3
55372,2020,186.9166,51.59783,8,8
55373,2020,197.7503,19.16931,3,3
55374,2020,174.091,36.71467,5,5
55375,2020,147.5605,21.08668,3,3
55376,2020,182.4601,49.31853,3,3
55378,2020,182.0457,47.91499,5,5
55379,2020,176.7531,52.62339,6,6
55381,2020,93.2489,11.66317,2,2
55382,2020,71.49535,30.84612,5,5
55384,2020,179.2573,23.54453,3,3
55385,2020,101.5767,54.19464,3,3
55386,2020,189.4549,65.29652,5,5
55387,2020,198.4855,76.61576,5,5
55388,2020,145.5179,30.45808,4,4
55389,2020,96.58746,80.20286,2,2
55390,2020,119.7347,30.14073,2,2
55391,2020,191.3212,44.53744,5,5
55395,2020,169.8802,38.77749,3,3
55396,2020,146.3308,86.04711,3,3
55397,2020,158.7981,70.15925,3,3
55398,2020,170.917,16.40463,1,1
55401,2020,320.9033,238.1285,5,5
55402,2020,312.9318,242.9108,4,4
55403,2020,1276.657,1175.565,4,4
55404,2020,918.3582,810.1866,5,5
55405,2020,655.1486,530.7743,5,5
55406,2020,1055.81,925.9359,4,4
55407,2020,1055.119,918.632,4,4
55408,2020,1358.13,1241.581,4,4
55409,2020,1486.133,1351.11,3,3
55410,2020,1377.16,1229.046,4,4
55411,2020,259.8872,124.9942,4,4
55412,2020,241.4503,88.51786,2,2
55413,2020,246.8414,131.1324,6,6
