GEO_ID,NAME,C15002I_001E,C15002I_001M,C15002I_002E,C15002I_002M,C15002I_003E,C15002I_003M,C15002I_004E,C15002I_004M,C15002I_005E,C15002I_005M,C15002I_006E,C15002I_006M,C15002I_007E,C15002I_007M,C15002I_008E,C15002I_008M,C15002I_009E,C15002I_009M,C15002I_010E,C15002I_010M,C15002I_011E,C15002I_011M,
860Z200US36421,ZCTA5 36421,90,67,65,50,6,11,12,24,47,45,0,18,25,26,21,25,1,4,3,5,0,18,
860Z200US36425,ZCTA5 36425,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,
860Z200US36426,ZCTA5 36426,373,98,228,97,3,7,179,101,46,46,0,20,145,97,0,20,68,84,46,41,31,41,
860Z200US36432,ZCTA5 36432,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,
860Z200US36435,ZCTA5 36435,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,
860Z200US36436,ZCTA5 36436,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,
860Z200US36439,ZCTA5 36439,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,
860Z200US36441,ZCTA5 36441,3,8,2,7,2,7,0,13,0,13,0,13,1,3,1,3,0,13,0,13,0,13,
860Z200US36442,ZCTA5 36442,9,18,5,9,0,13,5,9,0,13,0,13,4,9,0,13,4,9,0,13,0,13,
860Z200US36444,ZCTA5 36444,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,
860Z200US36445,ZCTA5 36445,7,15,4,8,4,8,0,18,0,18,0,18,3,8,3,8,0,18,0,18,0,18,
860Z200US36446,ZCTA5 36446,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,
860Z200US36451,ZCTA5 36451,5,10,5,10,5,10,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,
860Z200US36453,ZCTA5 36453,20,32,13,23,0,13,0,13,7,16,6,13,7,13,0,13,1,4,6,12,0,13,
860Z200US36454,ZCTA5 36454,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,
860Z200US36455,ZCTA5 36455,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,
860Z200US36456,ZCTA5 36456,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,
860Z200US36460,ZCTA5 36460,5,14,0,18,0,18,0,18,0,18,0,18,5,14,0,18,5,14,0,18,0,18,
860Z200US36467,ZCTA5 36467,39,29,28,23,9,15,19,22,0,20,0,20,11,18,0,20,11,18,0,20,0,20,
860Z200US36470,ZCTA5 36470,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,
860Z200US36471,ZCTA5 36471,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,
860Z200US36473,ZCTA5 36473,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,
860Z200US36474,ZCTA5 36474,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,
860Z200US36475,ZCTA5 36475,15,14,5,9,0,13,0,13,5,9,0,13,10,12,0,13,0,13,10,12,0,13,
860Z200US36476,ZCTA5 36476,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,
860Z200US36477,ZCTA5 36477,56,38,43,34,22,21,8,16,13,19,0,13,13,12,0,13,1,4,9,9,3,5,
860Z200US36480,ZCTA5 36480,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,
860Z200US36481,ZCTA5 36481,13,18,8,12,0,13,0,13,0,13,8,12,5,7,0,13,0,13,0,13,5,7,
860Z200US36482,ZCTA5 36482,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,
860Z200US36483,ZCTA5 36483,4,7,4,7,0,13,4,7,0,13,0,13,0,13,0,13,0,13,0,13,0,13,
860Z200US36502,ZCTA5 36502,135,104,130,105,10,17,110,93,10,17,0,20,5,8,0,20,2,4,3,6,0,20,
860Z200US36503,ZCTA5 36503,34,43,34,43,0,13,15,18,19,39,0,13,0,13,0,13,0,13,0,13,0,13,
860Z200US36505,ZCTA5 36505,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,
860Z200US36507,ZCTA5 36507,164,103,87,74,21,18,23,40,29,43,14,31,77,66,33,45,12,19,32,31,0,24,
860Z200US36509,ZCTA5 36509,21,27,21,27,9,16,0,13,12,23,0,13,0,13,0,13,0,13,0,13,0,13,
860Z200US36511,ZCTA5 36511,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,
860Z200US36512,ZCTA5 36512,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,
860Z200US36513,ZCTA5 36513,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,
860Z200US36518,ZCTA5 36518,21,34,0,13,0,13,0,13,0,13,0,13,21,34,0,13,21,34,0,13,0,13,
860Z200US36521,ZCTA5 36521,64,84,54,82,0,18,0,18,0,18,54,82,10,16,0,18,10,16,0,18,0,18,
860Z200US36522,ZCTA5 36522,20,24,0,18,0,18,0,18,0,18,0,18,20,24,10,15,0,18,10,18,0,18,
860Z200US36523,ZCTA5 36523,119,91,47,55,0,13,10,18,0,13,37,52,72,55,0,13,10,19,38,43,24,30,
860Z200US36524,ZCTA5 36524,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,
860Z200US36525,ZCTA5 36525,18,27,7,13,0,13,0,13,0,13,7,13,11,16,0,13,0,13,6,13,5,8,
860Z200US36526,ZCTA5 36526,776,353,452,227,60,90,159,153,62,100,171,139,324,203,63,93,82,76,68,71,111,101,
860Z200US36527,ZCTA5 36527,277,180,114,112,0,20,38,63,40,52,36,49,163,112,0,20,63,76,43,52,57,68,
860Z200US36528,ZCTA5 36528,44,34,28,26,0,13,17,27,0,13,11,11,16,12,0,13,7,11,5,8,4,6,
860Z200US36529,ZCTA5 36529,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,
860Z200US36530,ZCTA5 36530,146,84,104,66,66,58,31,35,0,18,7,13,42,44,0,18,19,34,21,29,2,4,
860Z200US36532,ZCTA5 36532,795,302,382,222,167,180,24,34,131,105,60,59,413,160,32,46,70,63,114,82,197,108,
860Z200US36535,ZCTA5 36535,2018,518,1008,384,265,281,425,226,152,150,166,146,1010,278,346,274,186,182,194,140,284,229,
860Z200US36538,ZCTA5 36538,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,
860Z200US36539,ZCTA5 36539,15,21,0,13,0,13,0,13,0,13,0,13,15,21,0,13,15,21,0,13,0,13,
860Z200US36540,ZCTA5 36540,22,30,22,30,0,13,8,14,13,23,1,2,0,13,0,13,0,13,0,13,0,13,
860Z200US36541,ZCTA5 36541,69,50,28,31,0,20,8,14,20,30,0,20,41,37,12,18,29,35,0,20,0,20,
860Z200US36542,ZCTA5 36542,355,194,238,148,59,70,0,20,153,124,26,37,117,99,0,20,31,58,17,25,69,63,
860Z200US36543,ZCTA5 36543,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,
860Z200US36544,ZCTA5 36544,170,114,65,72,62,71,3,6,0,20,0,20,105,82,41,52,64,70,0,20,0,20,
860Z200US36545,ZCTA5 36545,69,79,69,79,11,22,0,18,48,74,10,15,0,18,0,18,0,18,0,18,0,18,
860Z200US36547,ZCTA5 36547,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,
860Z200US36548,ZCTA5 36548,9,17,9,17,0,13,0,13,9,17,0,13,0,13,0,13,0,13,0,13,0,13,
860Z200US36549,ZCTA5 36549,85,76,7,28,0,18,0,18,7,28,0,18,78,68,0,18,0,18,72,62,6,17,
860Z200US36550,ZCTA5 36550,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,
860Z200US36551,ZCTA5 36551,216,132,143,111,31,50,74,78,0,20,38,43,73,69,0,20,46,61,27,41,0,20,
860Z200US36553,ZCTA5 36553,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,
860Z200US36555,ZCTA5 36555,76,87,15,30,0,13,15,30,0,13,0,13,61,72,0,13,16,33,45,61,0,13,
860Z200US36556,ZCTA5 36556,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,
860Z200US36558,ZCTA5 36558,52,38,16,16,0,13,0,13,16,16,0,13,36,26,9,17,0,13,0,13,27,24,
860Z200US36559,ZCTA5 36559,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,
860Z200US36560,ZCTA5 36560,8,12,8,12,0,13,0,13,8,12,0,13,0,13,0,13,0,13,0,13,0,13,
860Z200US36561,ZCTA5 36561,33,47,21,30,0,18,0,18,0,18,21,30,12,22,0,18,0,18,0,18,12,22,
860Z200US36562,ZCTA5 36562,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,
860Z200US36564,ZCTA5 36564,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,
860Z200US36567,ZCTA5 36567,413,217,156,106,19,32,106,81,31,42,0,20,257,152,18,30,105,72,109,93,25,41,
860Z200US36568,ZCTA5 36568,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,
860Z200US36569,ZCTA5 36569,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,
860Z200US36571,ZCTA5 36571,51,47,14,26,0,20,0,20,14,26,0,20,37,41,10,17,0,20,0,20,27,38,
860Z200US36572,ZCTA5 36572,237,218,208,225,0,18,39,55,169,178,0,18,29,35,0,18,17,27,12,20,0,18,
860Z200US36574,ZCTA5 36574,21,35,0,13,0,13,0,13,0,13,0,13,21,35,0,13,21,35,0,13,0,13,
860Z200US36575,ZCTA5 36575,404,249,167,127,35,48,21,34,33,51,78,96,237,154,63,69,120,97,54,62,0,24,
860Z200US36576,ZCTA5 36576,156,186,87,106,74,104,0,13,0,13,13,25,69,87,0,13,69,87,0,13,0,13,
860Z200US36578,ZCTA5 36578,123,147,123,147,123,147,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,
860Z200US36579,ZCTA5 36579,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,
860Z200US36580,ZCTA5 36580,568,395,307,272,295,274,1,3,4,10,7,14,261,153,213,146,0,18,12,17,36,40,
860Z200US36581,ZCTA5 36581,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,
860Z200US36582,ZCTA5 36582,341,191,215,117,0,24,106,73,97,80,12,20,126,92,59,59,0,24,24,32,43,54,
860Z200US36583,ZCTA5 36583,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,
860Z200US36584,ZCTA5 36584,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,
860Z200US36585,ZCTA5 36585,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,
860Z200US36587,ZCTA5 36587,270,179,145,128,124,130,0,20,21,36,0,20,125,108,19,29,26,39,19,33,61,89,
860Z200US36602,ZCTA5 36602,23,27,12,15,4,7,8,12,0,13,0,13,11,19,0,13,0,13,0,13,11,19,
860Z200US36603,ZCTA5 36603,70,50,44,38,27,28,0,18,6,11,11,21,26,33,10,19,10,17,6,11,0,18,
860Z200US36604,ZCTA5 36604,102,84,38,49,0,18,0,18,22,39,16,31,64,51,4,8,43,43,17,20,0,18,
860Z200US36605,ZCTA5 36605,523,357,232,164,27,35,186,153,19,23,0,24,291,226,55,57,191,181,9,14,36,43,
860Z200US36606,ZCTA5 36606,632,320,359,190,41,54,163,133,44,56,111,109,273,175,0,20,157,166,9,15,107,95,
860Z200US36607,ZCTA5 36607,48,48,40,46,0,18,0,18,33,45,7,11,8,14,0,18,0,18,0,18,8,14,
860Z200US36608,ZCTA5 36608,785,223,438,163,32,45,122,71,130,108,154,77,347,152,26,35,97,96,112,100,112,74,
860Z200US36609,ZCTA5 36609,597,227,335,152,120,99,83,97,19,24,113,87,262,112,69,60,21,29,100,79,72,58,
860Z200US36610,ZCTA5 36610,9,18,0,20,0,20,0,20,0,20,0,20,9,18,0,20,0,20,9,18,0,20,
860Z200US36611,ZCTA5 36611,118,88,80,71,11,19,38,35,0,18,31,54,38,34,0,18,13,17,7,13,18,24,
860Z200US36612,ZCTA5 36612,65,73,59,72,0,13,41,64,18,30,0,13,6,11,0,13,0,13,6,11,0,13,
860Z200US36613,ZCTA5 36613,55,84,24,40,0,20,0,20,0,20,24,40,31,46,31,46,0,20,0,20,0,20,
860Z200US36615,ZCTA5 36615,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,
860Z200US36617,ZCTA5 36617,9,11,0,20,0,20,0,20,0,20,0,20,9,11,0,20,0,20,3,6,6,10,
860Z200US36618,ZCTA5 36618,150,139,79,74,2,4,48,69,29,37,0,20,71,111,71,111,0,20,0,20,0,20,
860Z200US36619,ZCTA5 36619,458,181,329,165,75,82,130,117,110,83,14,24,129,74,35,45,10,18,43,43,41,40,
860Z200US36652,ZCTA5 36652,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,
860Z200US36663,ZCTA5 36663,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,
860Z200US36688,ZCTA5 36688,67,110,44,76,44,76,0,13,0,13,0,13,23,37,0,13,0,13,23,37,0,13,
860Z200US36693,ZCTA5 36693,438,226,231,147,0,20,145,142,0,20,86,78,207,122,31,37,138,100,8,16,30,33,
860Z200US36695,ZCTA5 36695,1277,276,408,180,0,30,93,100,126,96,189,140,869,280,123,106,342,266,232,117,172,122,
860Z200US36701,ZCTA5 36701,310,106,194,93,42,35,40,34,112,152,0,24,116,56,90,64,19,17,0,24,7,14,
860Z200US36703,ZCTA5 36703,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,
860Z200US36720,ZCTA5 36720,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,
860Z200US36722,ZCTA5 36722,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,
860Z200US36723,ZCTA5 36723,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,
860Z200US36726,ZCTA5 36726,12,14,6,11,6,11,0,18,0,18,0,18,6,10,0,18,6,10,0,18,0,18,
860Z200US36727,ZCTA5 36727,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,
860Z200US36728,ZCTA5 36728,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,
860Z200US36732,ZCTA5 36732,98,115,0,18,0,18,0,18,0,18,0,18,98,115,0,18,10,21,0,18,88,111,
860Z200US36736,ZCTA5 36736,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,
860Z200US36738,ZCTA5 36738,8,12,0,13,0,13,0,13,0,13,0,13,8,12,0,13,1,2,0,13,7,12,
860Z200US36740,ZCTA5 36740,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,
860Z200US36741,ZCTA5 36741,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,
860Z200US36742,ZCTA5 36742,146,125,55,70,0,13,0,13,44,72,11,18,91,94,1,2,0,13,0,13,90,94,
860Z200US36744,ZCTA5 36744,14,23,0,18,0,18,0,18,0,18,0,18,14,23,0,18,14,23,0,18,0,18,
860Z200US36748,ZCTA5 36748,11,19,11,19,0,13,0,13,11,19,0,13,0,13,0,13,0,13,0,13,0,13,
860Z200US36749,ZCTA5 36749,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,
860Z200US36750,ZCTA5 36750,102,137,80,109,69,107,0,13,11,18,0,13,22,34,18,33,0,13,3,5,1,5,
860Z200US36751,ZCTA5 36751,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,
860Z200US36752,ZCTA5 36752,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,
860Z200US36753,ZCTA5 36753,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,
860Z200US36754,ZCTA5 36754,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,
860Z200US36756,ZCTA5 36756,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,
860Z200US36758,ZCTA5 36758,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,
860Z200US36759,ZCTA5 36759,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,
860Z200US36761,ZCTA5 36761,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,
860Z200US36763,ZCTA5 36763,2,5,0,13,0,13,0,13,0,13,0,13,2,5,0,13,0,13,2,5,0,13,
860Z200US36764,ZCTA5 36764,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,
860Z200US36765,ZCTA5 36765,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,
860Z200US36766,ZCTA5 36766,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,
860Z200US36767,ZCTA5 36767,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,
860Z200US36768,ZCTA5 36768,10,40,0,13,0,13,0,13,0,13,0,13,10,40,0,13,5,21,4,19,1,3,
860Z200US36769,ZCTA5 36769,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,
860Z200US36773,ZCTA5 36773,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,
860Z200US36775,ZCTA5 36775,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,
860Z200US36776,ZCTA5 36776,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,
860Z200US36782,ZCTA5 36782,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,
860Z200US36783,ZCTA5 36783,8,14,8,14,0,13,0,13,8,14,0,13,0,13,0,13,0,13,0,13,0,13,
860Z200US36784,ZCTA5 36784,10,17,10,17,0,18,0,18,10,17,0,18,0,18,0,18,0,18,0,18,0,18,
860Z200US36785,ZCTA5 36785,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,
860Z200US36786,ZCTA5 36786,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,
860Z200US36790,ZCTA5 36790,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,
860Z200US36792,ZCTA5 36792,30,56,30,56,0,13,0,13,30,56,0,13,0,13,0,13,0,13,0,13,0,13,
860Z200US36793,ZCTA5 36793,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,
860Z200US36801,ZCTA5 36801,473,211,325,190,73,103,125,132,99,108,28,43,148,74,75,73,47,48,13,16,13,16,
860Z200US36804,ZCTA5 36804,381,257,207,199,143,174,64,85,0,20,0,20,174,186,0,20,0,20,87,112,87,79,
860Z200US36830,ZCTA5 36830,949,236,522,225,16,26,128,110,191,157,187,107,427,124,5,9,120,139,146,108,156,80,
860Z200US36832,ZCTA5 36832,628,242,262,157,70,93,50,64,12,15,130,116,366,148,0,24,138,108,120,84,108,80,
860Z200US36849,ZCTA5 36849,10,23,10,23,0,18,0,18,0,18,10,23,0,18,0,18,0,18,0,18,0,18,
860Z200US36850,ZCTA5 36850,36,45,16,20,0,13,16,20,0,13,0,13,20,28,0,13,20,28,0,13,0,13,
860Z200US36851,ZCTA5 36851,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,
860Z200US36852,ZCTA5 36852,15,29,0,13,0,13,0,13,0,13,0,13,15,29,0,13,0,13,15,29,0,13,
860Z200US36853,ZCTA5 36853,2,5,2,5,0,18,2,5,0,18,0,18,0,18,0,18,0,18,0,18,0,18,
860Z200US36854,ZCTA5 36854,161,101,70,35,6,12,46,31,0,20,18,24,91,74,17,21,8,16,51,59,15,27,
860Z200US36855,ZCTA5 36855,23,35,23,35,0,13,0,13,23,35,0,13,0,13,0,13,0,13,0,13,0,13,
860Z200US36856,ZCTA5 36856,690,264,369,158,0,18,0,18,285,185,84,112,321,140,0,18,80,108,232,101,9,21,
860Z200US36858,ZCTA5 36858,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,
860Z200US36860,ZCTA5 36860,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,
860Z200US36861,ZCTA5 36861,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,
860Z200US36862,ZCTA5 36862,94,87,40,49,19,27,0,18,0,18,21,34,54,45,0,18,12,30,18,27,24,38,
860Z200US36863,ZCTA5 36863,162,103,90,75,60,50,30,49,0,20,0,20,72,53,72,53,0,20,0,20,0,20,
860Z200US36865,ZCTA5 36865,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,
860Z200US36866,ZCTA5 36866,193,151,193,151,0,13,152,113,41,48,0,13,0,13,0,13,0,13,0,13,0,13,
860Z200US36867,ZCTA5 36867,625,262,333,182,0,24,86,81,13,22,234,169,292,158,23,37,107,103,97,86,65,69,
860Z200US36869,ZCTA5 36869,612,243,389,202,227,222,28,37,77,76,57,69,223,151,108,127,22,41,35,42,58,58,
860Z200US36870,ZCTA5 36870,374,169,207,121,10,18,32,41,143,80,22,35,167,76,22,32,33,41,65,43,47,53,
860Z200US36871,ZCTA5 36871,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,
860Z200US36874,ZCTA5 36874,29,32,13,19,7,13,0,20,0,20,6,10,16,24,0,20,10,19,6,12,0,20,
860Z200US36875,ZCTA5 36875,63,53,27,44,0,13,0,13,0,13,27,44,36,33,0,13,0,13,28,31,8,17,
860Z200US36877,ZCTA5 36877,250,153,157,137,67,80,32,43,49,53,9,18,93,72,5,7,0,20,36,42,52,56,
860Z200US36879,ZCTA5 36879,216,158,119,119,35,36,0,13,84,112,0,13,97,85,33,38,35,45,0,13,29,42,
860Z200US36901,ZCTA5 36901,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,
860Z200US36904,ZCTA5 36904,22,25,8,17,0,13,8,17,0,13,0,13,14,11,0,13,0,13,14,11,0,13,
860Z200US36907,ZCTA5 36907,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,
860Z200US36908,ZCTA5 36908,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,
860Z200US36910,ZCTA5 36910,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,
860Z200US36912,ZCTA5 36912,39,56,0,13,0,13,0,13,0,13,0,13,39,56,22,39,11,17,6,12,0,13,
860Z200US36913,ZCTA5 36913,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,
860Z200US36915,ZCTA5 36915,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,
